应用,事件,数据生成时间(客户端时间),数据接收时间(服务器时间),延迟上报状态,日志信息
100116,reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":5321,""itemId_type_name"":""normal_material"",""method"":""order"",""os"":0,""level"":15,""remain"":5316,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635041677,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""2001"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":23852,""itemId_type_name"":""coin"",""method"":""orderReward"",""os"":0,""level"":15,""remain"":24354,""change"":502,""count"":502,""type"":1,""clientTime"":1635041677,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1002"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,take_order,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""take_order"",""action"":""customevent"",""id"":38,""params"":{""serialNumber"":368,""os"":0,""level"":15,""degree"":0,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""needItem"":[[""5009"",3],[""3003"",5],[""3002"",5]],""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,complete_order,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""complete_order"",""action"":""customevent"",""id"":39,""params"":{""reward"":[[""1003"",5],[""1002"",502],[""1000"",170]],""serialNumber"":367,""os"":0,""level"":15,""payItem"":[[""3010"",2],[""2004"",1],[""2001"",5]],""degree"":0,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportEnergy,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""orderReward"",""os"":0,""level"":15,""remain"":80,""change"":5,""count"":5,""type"":1,""clientTime"":1635041677,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":75,""itemId_type_name"":""energy"",""method"":""orderReward"",""os"":0,""level"":15,""remain"":80,""change"":5,""count"":5,""type"":1,""clientTime"":1635041677,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportGold,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportGold"",""action"":""customevent"",""id"":8,""params"":{""method"":""orderReward"",""os"":0,""level"":15,""remain"":24354,""change"":502,""count"":502,""type"":1,""clientTime"":1635041677,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,front_reportItem,2021-10-24 10:14:28 ,2021-10-24 10:14:29 ,0,"{""date"":""24/Oct/2021:02:14:29 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5012"",""level"":""15"",""remain"":""1038"",""change"":""-5"",""count"":""5"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""5012"",""playerid"":""n61jub"",""itemId_type_id"":""5"",""ts"":""1635041668""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041668""}},""user_agent"":""android""}"
100116,factory_product,2021-10-24 10:14:28 ,2021-10-24 10:14:28 ,0,"{""date"":""24/Oct/2021:10:14:28 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3010"",""os"":0,""material"":[[""5012"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041668},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041668}}}"
100116,reportItem,2021-10-24 10:14:28 ,2021-10-24 10:14:28 ,0,"{""date"":""24/Oct/2021:10:14:28 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":1043,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":1038,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635041668,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5012"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635041668},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041668}}}"
100116,front_reportItem,2021-10-24 10:14:25 ,2021-10-24 10:14:26 ,0,"{""date"":""24/Oct/2021:02:14:26 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5012"",""level"":""15"",""remain"":""1043"",""change"":""-5"",""count"":""5"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""5012"",""playerid"":""n61jub"",""itemId_type_id"":""5"",""ts"":""1635041665""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041665""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 10:14:25 ,2021-10-24 10:14:25 ,0,"{""date"":""24/Oct/2021:10:14:25 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":1048,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":1043,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635041665,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5012"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635041665},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041665}}}"
100116,factory_product,2021-10-24 10:14:25 ,2021-10-24 10:14:25 ,0,"{""date"":""24/Oct/2021:10:14:25 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3010"",""os"":0,""material"":[[""5012"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041665},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041665}}}"
100116,front_reportItem,2021-10-24 10:14:21 ,2021-10-24 10:14:23 ,0,"{""date"":""24/Oct/2021:02:14:23 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5012"",""level"":""15"",""remain"":""1048"",""change"":""-5"",""count"":""5"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""5012"",""playerid"":""n61jub"",""itemId_type_id"":""5"",""ts"":""1635041661""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041661""}},""user_agent"":""android""}"
100116,factory_product,2021-10-24 10:14:22 ,2021-10-24 10:14:22 ,0,"{""date"":""24/Oct/2021:10:14:22 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3010"",""os"":0,""material"":[[""5012"",5]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041662},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041662}}}"
100116,reportItem,2021-10-24 10:14:22 ,2021-10-24 10:14:22 ,0,"{""date"":""24/Oct/2021:10:14:22 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":1053,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":1048,""change"":-5,""count"":5,""type"":-1,""clientTime"":1635041662,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5012"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635041662},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041662}}}"
100116,front_reportItem,2021-10-24 10:14:14 ,2021-10-24 10:14:16 ,0,"{""date"":""24/Oct/2021:02:14:16 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5011"",""level"":""15"",""remain"":""649"",""change"":""-9"",""count"":""9"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""5011"",""playerid"":""n61jub"",""itemId_type_id"":""5"",""ts"":""1635041654""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041654""}},""user_agent"":""android""}"
100116,factory_product,2021-10-24 10:14:15 ,2021-10-24 10:14:15 ,0,"{""date"":""24/Oct/2021:10:14:15 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""factory_product"",""action"":""customevent"",""id"":45,""params"":{""itemId"":""3008"",""os"":0,""material"":[[""5011"",9]],""level"":15,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041655},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041655}}}"
100116,reportItem,2021-10-24 10:14:15 ,2021-10-24 10:14:15 ,0,"{""date"":""24/Oct/2021:10:14:15 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":658,""itemId_type_name"":""magical_material"",""method"":""factoryProduct"",""os"":0,""level"":15,""remain"":649,""change"":-9,""count"":9,""type"":-1,""clientTime"":1635041655,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""5011"",""subMethod"":"""",""itemId_type_id"":5,""playerid"":""n61jub"",""ts"":1635041655},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041655}}}"
100116,front_reportItem,2021-10-24 10:14:10 ,2021-10-24 10:14:11 ,0,"{""date"":""24/Oct/2021:02:14:11 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""factoryProduct"",""itemId_type_name"":""item_5011"",""level"":""15"",""remain"":""658"",""change"":""-9"",""count"":""9"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""5011"",""playerid"":""n61jub"",""itemId_type_id"":""5"",""ts"":""1635041650""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041650""}},""user_agent"":""android""}"
